utc,committedGiB,limitGiB
2026-09-22T05:25:31.9978557Z,6.77,16.00
2026-09-22T05:25:34.3141386Z,6.86,16.00
2026-09-22T05:25:36.6199931Z,6.85,16.00
2026-09-22T05:25:38.9246643Z,7.02,16.00
2026-09-22T05:25:41.2372769Z,7.19,16.00
2026-09-22T05:25:43.5529977Z,7.21,16.00
2026-09-22T05:25:45.8702527Z,7.29,16.00
2026-09-22T05:25:48.1853776Z,6.79,16.00
2026-09-22T05:25:50.4990821Z,6.92,16.00
2026-09-22T05:25:52.8086624Z,7.10,16.00
2026-09-22T05:25:55.1003915Z,7.07,16.00
2026-09-22T05:25:57.4105339Z,6.52,16.00
2026-09-22T05:25:59.7045202Z,6.78,16.00
2026-09-22T05:26:02.0102106Z,6.94,16.00
2026-09-22T05:26:04.3077734Z,6.70,16.00
2026-09-22T05:26:06.6105877Z,6.81,16.00
2026-09-22T05:26:08.9252459Z,6.86,16.00
2026-09-22T05:26:11.2406380Z,7.04,16.00
2026-09-22T05:26:13.5539538Z,7.31,16.00
2026-09-22T05:26:15.8697762Z,6.85,16.00
2026-09-22T05:26:18.1834991Z,7.14,16.00
2026-09-22T05:26:20.4941645Z,7.22,16.00
2026-09-22T05:26:22.8001519Z,7.18,16.00
2026-09-22T05:26:25.0913351Z,7.36,16.00
2026-09-22T05:26:27.3808067Z,7.44,16.00
2026-09-22T05:26:29.6808194Z,7.44,16.00
2026-09-22T05:26:31.9976226Z,7.44,16.00
2026-09-22T05:26:34.3115561Z,7.50,16.00
2026-09-22T05:26:36.6087624Z,7.50,16.00
2026-09-22T05:26:38.9141320Z,7.54,16.00
2026-09-22T05:26:41.2042599Z,7.08,16.00
2026-09-22T05:26:43.5139376Z,7.22,16.00
2026-09-22T05:26:45.8145438Z,6.92,16.00
2026-09-22T05:26:48.1160972Z,7.13,16.00
2026-09-22T05:26:50.4263557Z,7.39,16.00
2026-09-22T05:26:52.7141994Z,6.76,16.00
2026-09-22T05:26:55.0200612Z,7.14,16.00
2026-09-22T05:26:57.3125758Z,7.30,16.00
2026-09-22T05:26:59.6253900Z,7.27,16.00
2026-09-22T05:27:01.9411200Z,6.97,16.00
2026-09-22T05:27:04.2259138Z,7.27,16.00
2026-09-22T05:27:06.5276157Z,7.21,16.00
2026-09-22T05:27:08.8299632Z,7.29,16.00
2026-09-22T05:27:11.1437979Z,7.50,16.00
2026-09-22T05:27:13.4450859Z,7.55,16.00
2026-09-22T05:27:15.7609048Z,7.58,16.00
2026-09-22T05:27:18.0604759Z,6.80,16.00
2026-09-22T05:27:20.3735527Z,6.55,16.00
2026-09-22T05:27:22.6829492Z,6.81,16.00
2026-09-22T05:27:24.9922942Z,6.87,16.00
2026-09-22T05:27:27.2981065Z,6.57,16.00
2026-09-22T05:27:29.6100451Z,6.88,16.00
2026-09-22T05:27:31.9179842Z,7.14,16.00
2026-09-22T05:27:34.2312069Z,7.18,16.00
2026-09-22T05:27:36.5428419Z,6.50,16.00
2026-09-22T05:27:38.8684895Z,6.39,16.00
2026-09-22T05:27:41.1721363Z,6.74,16.00
2026-09-22T05:27:43.4762770Z,6.85,16.00
2026-09-22T05:27:45.7671541Z,6.91,16.00
2026-09-22T05:27:48.0720100Z,7.14,16.00
2026-09-22T05:27:50.3861284Z,6.65,16.00
2026-09-22T05:27:52.6993825Z,6.88,16.00
2026-09-22T05:27:55.0092514Z,7.02,16.00
2026-09-22T05:27:57.3276615Z,6.99,16.00
2026-09-22T05:27:59.6353830Z,6.76,16.00
2026-09-22T05:28:01.9520962Z,7.08,16.00
2026-09-22T05:28:04.2672728Z,7.01,16.00
2026-09-22T05:28:06.5586707Z,7.19,16.00
2026-09-22T05:28:08.8516967Z,7.27,16.00
2026-09-22T05:28:11.1632285Z,7.28,16.00
2026-09-22T05:28:13.4469587Z,6.73,16.00
2026-09-22T05:28:15.7642578Z,7.03,16.00
2026-09-22T05:28:18.0775404Z,7.19,16.00
2026-09-22T05:28:20.3941178Z,6.62,16.00
2026-09-22T05:28:22.7004923Z,6.46,16.00
2026-09-22T05:28:24.9970484Z,6.80,16.00
2026-09-22T05:28:27.2917411Z,6.87,16.00
2026-09-22T05:28:29.6044931Z,6.96,16.00
2026-09-22T05:28:31.8950278Z,6.66,16.00
2026-09-22T05:28:34.1948394Z,7.00,16.00
2026-09-22T05:28:36.4999546Z,6.52,16.00
2026-09-22T05:28:38.8078976Z,6.70,16.00
2026-09-22T05:28:41.1110155Z,7.03,16.00
2026-09-22T05:28:43.4153068Z,6.63,16.00
2026-09-22T05:28:45.7302797Z,6.94,16.00
2026-09-22T05:28:48.0310203Z,7.00,16.00
2026-09-22T05:28:50.3425687Z,7.06,16.00
2026-09-22T05:28:52.6473509Z,7.24,16.00
2026-09-22T05:28:54.9617075Z,7.26,16.00
2026-09-22T05:28:57.2601995Z,7.28,16.00
2026-09-22T05:28:59.5770794Z,7.36,16.00
2026-09-22T05:29:01.8871083Z,7.27,16.00
2026-09-22T05:29:04.2008504Z,6.65,16.00
2026-09-22T05:29:06.5032413Z,6.82,16.00
2026-09-22T05:29:08.8095766Z,6.99,16.00
2026-09-22T05:29:11.1184965Z,7.08,16.00
2026-09-22T05:29:13.4290253Z,6.98,16.00
2026-09-22T05:29:15.7198999Z,7.09,16.00
2026-09-22T05:29:18.0369280Z,7.25,16.00
2026-09-22T05:29:20.3491875Z,6.91,16.00
2026-09-22T05:29:22.6557014Z,7.05,16.00
2026-09-22T05:29:24.9611974Z,6.40,16.00
2026-09-22T05:29:27.2554558Z,6.76,16.00
2026-09-22T05:29:29.5549403Z,7.08,16.00
2026-09-22T05:29:31.8552407Z,7.02,16.00
2026-09-22T05:29:34.1696799Z,7.20,16.00
2026-09-22T05:29:36.4894287Z,7.34,16.00
2026-09-22T05:29:38.7877529Z,7.34,16.00
2026-09-22T05:29:41.0894679Z,7.33,16.00
2026-09-22T05:29:43.3937637Z,7.40,16.00
2026-09-22T05:29:45.7106856Z,7.44,16.00
2026-09-22T05:29:48.0253686Z,7.45,16.00
2026-09-22T05:29:50.3415623Z,6.91,16.00
2026-09-22T05:29:52.6545403Z,7.07,16.00
2026-09-22T05:29:54.9701324Z,6.97,16.00
2026-09-22T05:29:57.2832079Z,7.12,16.00
2026-09-22T05:29:59.5820653Z,7.32,16.00
2026-09-22T05:30:01.8901596Z,7.37,16.00
2026-09-22T05:30:04.1985576Z,7.34,16.00
2026-09-22T05:30:06.5087457Z,7.35,16.00
2026-09-22T05:30:08.8227403Z,7.41,16.00
2026-09-22T05:30:11.1289362Z,6.84,16.00
2026-09-22T05:30:13.4159707Z,6.60,16.00
2026-09-22T05:30:15.7205786Z,6.84,16.00
2026-09-22T05:30:18.0089107Z,6.91,16.00
2026-09-22T05:30:20.3079414Z,5.83,16.00
2026-09-22T05:30:22.5868450Z,6.34,16.00
2026-09-22T05:30:24.8994206Z,6.50,16.00
2026-09-22T05:30:27.1953081Z,6.68,16.00
2026-09-22T05:30:29.4980540Z,6.77,16.00
2026-09-22T05:30:31.8080157Z,6.96,16.00
2026-09-22T05:30:34.0903373Z,7.10,16.00
2026-09-22T05:30:36.3901168Z,7.21,16.00
2026-09-22T05:30:38.6975806Z,7.26,16.00
2026-09-22T05:30:41.0044216Z,7.24,16.00
2026-09-22T05:30:43.2988587Z,7.28,16.00
2026-09-22T05:30:45.6165288Z,6.78,16.00
2026-09-22T05:30:47.9268692Z,7.08,16.00
2026-09-22T05:30:50.2334728Z,7.20,16.00
2026-09-22T05:30:52.5495357Z,7.17,16.00
2026-09-22T05:30:54.8625535Z,7.32,16.00
2026-09-22T05:30:57.1751346Z,7.37,16.00
2026-09-22T05:30:59.4902897Z,7.43,16.00
2026-09-22T05:31:01.8062504Z,6.75,16.00
2026-09-22T05:31:04.1142464Z,7.07,16.00
2026-09-22T05:31:06.4243802Z,7.22,16.00
2026-09-22T05:31:08.7083823Z,6.59,16.00
2026-09-22T05:31:11.0123643Z,6.17,16.00
2026-09-22T05:31:13.3268041Z,6.20,16.00
2026-09-22T05:31:15.6397467Z,6.43,16.00
2026-09-22T05:31:17.9486080Z,6.48,16.00
2026-09-22T05:31:20.2577604Z,6.62,16.00
2026-09-22T05:31:22.5476394Z,6.89,16.00
2026-09-22T05:31:24.8468593Z,7.05,16.00
2026-09-22T05:31:27.1626578Z,7.17,16.00
2026-09-22T05:31:29.4753568Z,7.21,16.00
2026-09-22T05:31:31.7906240Z,7.21,16.00
2026-09-22T05:31:34.1039710Z,7.27,16.00
2026-09-22T05:31:36.4146872Z,6.83,16.00
2026-09-22T05:31:38.7091816Z,6.54,16.00
2026-09-22T05:31:41.0271913Z,6.23,16.00
2026-09-22T05:31:43.3309583Z,6.50,16.00
2026-09-22T05:31:45.6245392Z,6.45,16.00
2026-09-22T05:31:47.9192094Z,6.83,16.00
2026-09-22T05:31:50.2252770Z,7.10,16.00
2026-09-22T05:31:52.5225815Z,7.15,16.00
2026-09-22T05:31:54.8335950Z,7.12,16.00
2026-09-22T05:31:57.1346509Z,7.17,16.00
2026-09-22T05:31:59.4327892Z,7.23,16.00
2026-09-22T05:32:01.7223985Z,6.75,16.00
2026-09-22T05:32:04.0350319Z,6.89,16.00
2026-09-22T05:32:06.3460849Z,6.78,16.00
2026-09-22T05:32:08.6585616Z,6.90,16.00
2026-09-22T05:32:10.9728877Z,6.97,16.00
2026-09-22T05:32:13.2883720Z,7.16,16.00
2026-09-22T05:32:15.6016860Z,6.73,16.00
2026-09-22T05:32:17.8907558Z,6.88,16.00
2026-09-22T05:32:20.2059371Z,6.82,16.00
2026-09-22T05:32:22.5222574Z,6.98,16.00
2026-09-22T05:32:24.8296045Z,5.95,16.00
2026-09-22T05:32:27.1220696Z,6.42,16.00
2026-09-22T05:32:29.4288796Z,6.68,16.00
2026-09-22T05:32:31.7249564Z,6.77,16.00
2026-09-22T05:32:34.0387898Z,6.58,16.00
2026-09-22T05:32:36.3472154Z,6.20,16.00
2026-09-22T05:32:38.6596845Z,6.47,16.00
2026-09-22T05:32:40.9606590Z,6.84,16.00
2026-09-22T05:32:43.2650364Z,6.89,16.00
2026-09-22T05:32:45.5793495Z,7.16,16.00
2026-09-22T05:32:47.8881000Z,6.71,16.00
2026-09-22T05:32:50.2020320Z,7.01,16.00
2026-09-22T05:32:52.5121323Z,7.20,16.00
2026-09-22T05:32:54.8104259Z,6.67,16.00
2026-09-22T05:32:57.1189410Z,6.59,16.00
2026-09-22T05:32:59.4231775Z,6.94,16.00
2026-09-22T05:33:01.7138104Z,7.01,16.00
2026-09-22T05:33:04.0202203Z,7.02,16.00
2026-09-22T05:33:06.3190528Z,7.26,16.00
2026-09-22T05:33:08.6083278Z,6.41,16.00
2026-09-22T05:33:10.9252353Z,6.80,16.00
2026-09-22T05:33:13.2363569Z,7.06,16.00
2026-09-22T05:33:15.5453290Z,6.11,16.00
2026-09-22T05:33:17.8475972Z,5.57,16.00
2026-09-22T05:33:20.1272146Z,6.09,16.00
2026-09-22T05:33:22.4190646Z,6.30,16.00
2026-09-22T05:33:24.7302209Z,6.11,16.00
2026-09-22T05:33:27.0316328Z,6.45,16.00
2026-09-22T05:33:29.3394141Z,6.09,16.00
2026-09-22T05:33:31.6324821Z,6.68,16.00
2026-09-22T05:33:33.9466732Z,6.78,16.00
2026-09-22T05:33:36.2576511Z,6.56,16.00
2026-09-22T05:33:38.5667058Z,6.21,16.00
2026-09-22T05:33:40.8745533Z,6.67,16.00
2026-09-22T05:33:43.1808225Z,6.79,16.00
2026-09-22T05:33:45.4956856Z,6.87,16.00
2026-09-22T05:33:47.8081931Z,7.01,16.00
2026-09-22T05:33:50.1187092Z,6.23,16.00
2026-09-22T05:33:52.4247983Z,6.32,16.00
2026-09-22T05:33:54.7254048Z,6.49,16.00
2026-09-22T05:33:57.0376568Z,6.46,16.00
2026-09-22T05:33:59.3398931Z,6.15,16.00
2026-09-22T05:34:01.6296175Z,6.46,16.00
2026-09-22T05:34:03.9331925Z,6.63,16.00
2026-09-22T05:34:06.2402271Z,6.53,16.00
2026-09-22T05:34:08.5522182Z,6.71,16.00
2026-09-22T05:34:10.8686542Z,6.77,16.00
2026-09-22T05:34:13.1849824Z,6.51,16.00
2026-09-22T05:34:15.5004322Z,6.60,16.00
2026-09-22T05:34:17.8051667Z,6.59,16.00
2026-09-22T05:34:20.1090348Z,6.36,16.00
2026-09-22T05:34:22.4177040Z,6.68,16.00
2026-09-22T05:34:24.7286708Z,6.65,16.00
2026-09-22T05:34:27.0356221Z,6.76,16.00
2026-09-22T05:34:29.3342181Z,6.92,16.00
2026-09-22T05:34:31.6424210Z,6.96,16.00
2026-09-22T05:34:33.9353655Z,6.08,16.00
2026-09-22T05:34:36.2526928Z,5.75,16.00
2026-09-22T05:34:38.5692012Z,5.71,16.00
2026-09-22T05:34:40.8797158Z,6.15,16.00
2026-09-22T05:34:43.1714173Z,6.09,16.00
2026-09-22T05:34:45.4639418Z,6.23,16.00
2026-09-22T05:34:47.7711788Z,6.59,16.00
2026-09-22T05:34:50.0550175Z,6.81,16.00
2026-09-22T05:34:52.3520439Z,6.41,16.00
2026-09-22T05:34:54.6577122Z,6.32,16.00
2026-09-22T05:34:56.9505140Z,6.11,16.00
2026-09-22T05:34:59.2489892Z,5.75,16.00
2026-09-22T05:35:01.5646929Z,6.07,16.00
2026-09-22T05:35:03.8616478Z,6.33,16.00
2026-09-22T05:35:06.1597840Z,6.47,16.00
2026-09-22T05:35:08.4652390Z,6.59,16.00
2026-09-22T05:35:10.7602201Z,6.70,16.00
2026-09-22T05:35:13.0583599Z,6.74,16.00
2026-09-22T05:35:15.3667401Z,6.42,16.00
2026-09-22T05:35:17.6808875Z,6.63,16.00
2026-09-22T05:35:19.9952645Z,6.57,16.00
2026-09-22T05:35:22.3089404Z,6.12,16.00
2026-09-22T05:35:24.6271682Z,6.54,16.00
2026-09-22T05:35:26.9333896Z,6.64,16.00
2026-09-22T05:35:29.2352976Z,6.60,16.00
2026-09-22T05:35:31.5417718Z,6.24,16.00
2026-09-22T05:35:33.8426458Z,6.26,16.00
2026-09-22T05:35:36.1567827Z,6.30,16.00
2026-09-22T05:35:38.4728249Z,6.28,16.00
2026-09-22T05:35:40.7862947Z,6.33,16.00
2026-09-22T05:35:43.1045984Z,6.35,16.00
2026-09-22T05:35:45.4143762Z,5.85,16.00
2026-09-22T05:35:47.7173617Z,6.15,16.00
2026-09-22T05:35:50.0326601Z,6.27,16.00
2026-09-22T05:35:52.3438736Z,6.19,16.00
2026-09-22T05:35:54.6600986Z,6.33,16.00
2026-09-22T05:35:56.9712991Z,6.38,16.00
2026-09-22T05:35:59.2844691Z,6.43,16.00
2026-09-22T05:36:01.5912050Z,6.42,16.00
2026-09-22T05:36:03.8983953Z,6.48,16.00
2026-09-22T05:36:06.1902082Z,5.49,16.00
2026-09-22T05:36:08.4985703Z,5.15,16.00
2026-09-22T05:36:10.7971318Z,5.48,16.00
2026-09-22T05:36:13.1055205Z,5.75,16.00
2026-09-22T05:36:15.4074537Z,5.78,16.00
2026-09-22T05:36:17.7156835Z,5.81,16.00
2026-09-22T05:36:20.0287151Z,6.08,16.00
2026-09-22T05:36:22.3328165Z,6.16,16.00
2026-09-22T05:36:24.6342701Z,6.19,16.00
2026-09-22T05:36:26.9375847Z,6.20,16.00
2026-09-22T05:36:29.2504854Z,5.65,16.00
2026-09-22T05:36:31.5581405Z,5.51,16.00
2026-09-22T05:36:33.8537285Z,5.63,16.00
2026-09-22T05:36:36.1506987Z,5.66,16.00
2026-09-22T05:36:38.4479309Z,5.87,16.00
2026-09-22T05:36:40.7509887Z,6.05,16.00
2026-09-22T05:36:43.0582724Z,5.95,16.00
2026-09-22T05:36:45.3756971Z,6.09,16.00
2026-09-22T05:36:47.6808734Z,6.09,16.00
2026-09-22T05:36:49.9847905Z,6.10,16.00
2026-09-22T05:36:52.2855506Z,4.83,16.00
2026-09-22T05:36:54.5932013Z,5.26,16.00
2026-09-22T05:36:56.8918346Z,5.50,16.00
2026-09-22T05:36:59.2024474Z,5.55,16.00
2026-09-22T05:37:01.5054232Z,5.54,16.00
2026-09-22T05:37:03.8055429Z,5.71,16.00
2026-09-22T05:37:06.1092253Z,5.91,16.00
2026-09-22T05:37:08.4210351Z,5.99,16.00
2026-09-22T05:37:10.7361615Z,6.04,16.00
2026-09-22T05:37:13.0329555Z,5.58,16.00
2026-09-22T05:37:15.3417059Z,5.78,16.00
2026-09-22T05:37:17.6552209Z,5.95,16.00
2026-09-22T05:37:19.9527247Z,5.93,16.00
2026-09-22T05:37:22.2542844Z,6.04,16.00
2026-09-22T05:37:24.5597248Z,6.22,16.00
2026-09-22T05:37:26.8853108Z,6.20,16.00
2026-09-22T05:37:29.1917391Z,6.22,16.00
2026-09-22T05:37:31.5012422Z,5.80,16.00
2026-09-22T05:37:33.7913842Z,6.04,16.00
2026-09-22T05:37:36.1022470Z,6.18,16.00
2026-09-22T05:37:38.4053438Z,6.09,16.00
