utc,committedGiB,limitGiB
2026-09-19T14:47:46.9457936Z,4.01,16.00
2026-09-19T14:47:49.2577727Z,4.14,16.00
2026-09-19T14:47:51.5598986Z,4.11,16.00
2026-09-19T14:47:53.8643063Z,4.12,16.00
2026-09-19T14:47:56.1716753Z,4.14,16.00
2026-09-19T14:47:58.4737305Z,4.18,16.00
2026-09-19T14:48:00.7830702Z,4.20,16.00
2026-09-19T14:48:03.0949502Z,4.18,16.00
2026-09-19T14:48:05.4069143Z,4.19,16.00
2026-09-19T14:48:07.7240083Z,4.18,16.00
2026-09-19T14:48:10.0393880Z,4.17,16.00
2026-09-19T14:48:12.3536630Z,4.17,16.00
2026-09-19T14:48:14.6690541Z,4.17,16.00
2026-09-19T14:48:16.9819558Z,4.17,16.00
2026-09-19T14:48:19.2988963Z,4.18,16.00
2026-09-19T14:48:21.6101430Z,4.18,16.00
2026-09-19T14:48:23.9222279Z,4.18,16.00
2026-09-19T14:48:26.2394984Z,4.18,16.00
2026-09-19T14:48:28.5415144Z,4.18,16.00
2026-09-19T14:48:30.8593398Z,4.19,16.00
2026-09-19T14:48:33.1731872Z,4.21,16.00
2026-09-19T14:48:35.4879160Z,4.22,16.00
2026-09-19T14:48:37.7930788Z,4.22,16.00
2026-09-19T14:48:40.1043292Z,4.23,16.00
2026-09-19T14:48:42.4129739Z,3.57,16.00
2026-09-19T14:48:44.7226249Z,3.76,16.00
2026-09-19T14:48:47.0150979Z,3.91,16.00
2026-09-19T14:48:49.3267378Z,3.87,16.00
2026-09-19T14:48:51.6440976Z,4.00,16.00
2026-09-19T14:48:53.9311245Z,4.14,16.00
2026-09-19T14:48:56.2388093Z,4.20,16.00
2026-09-19T14:48:58.5329688Z,4.22,16.00
2026-09-19T14:49:00.8335154Z,4.19,16.00
2026-09-19T14:49:03.1369800Z,4.24,16.00
2026-09-19T14:49:05.4379299Z,4.21,16.00
2026-09-19T14:49:07.7551485Z,4.27,16.00
2026-09-19T14:49:10.0572381Z,4.28,16.00
2026-09-19T14:49:12.3685297Z,4.27,16.00
2026-09-19T14:49:14.6741621Z,4.28,16.00
2026-09-19T14:49:16.9817760Z,4.29,16.00
2026-09-19T14:49:19.2832568Z,4.30,16.00
2026-09-19T14:49:21.5996970Z,3.66,16.00
2026-09-19T14:49:23.9037298Z,3.70,16.00
2026-09-19T14:49:26.2032502Z,3.78,16.00
2026-09-19T14:49:28.5138287Z,3.93,16.00
2026-09-19T14:49:30.8263859Z,3.88,16.00
2026-09-19T14:49:33.1269520Z,3.99,16.00
2026-09-19T14:49:35.4398936Z,4.12,16.00
2026-09-19T14:49:37.7439309Z,4.14,16.00
2026-09-19T14:49:40.0486219Z,4.11,16.00
2026-09-19T14:49:42.3561377Z,4.12,16.00
2026-09-19T14:49:44.6637712Z,4.16,16.00
2026-09-19T14:49:46.9770648Z,4.20,16.00
2026-09-19T14:49:49.2902600Z,4.18,16.00
2026-09-19T14:49:51.6013797Z,4.16,16.00
2026-09-19T14:49:53.9237332Z,4.16,16.00
2026-09-19T14:49:56.2422351Z,4.16,16.00
2026-09-19T14:49:58.5590111Z,4.16,16.00
2026-09-19T14:50:00.8532330Z,4.17,16.00
2026-09-19T14:50:03.1735254Z,4.17,16.00
2026-09-19T14:50:05.4843023Z,4.17,16.00
2026-09-19T14:50:07.7930146Z,4.18,16.00
2026-09-19T14:50:10.1038876Z,4.18,16.00
2026-09-19T14:50:12.4194910Z,4.18,16.00
2026-09-19T14:50:14.7288603Z,4.17,16.00
2026-09-19T14:50:17.0439625Z,4.17,16.00
2026-09-19T14:50:19.3483109Z,4.19,16.00
2026-09-19T14:50:21.6634469Z,4.21,16.00
2026-09-19T14:50:23.9707868Z,3.57,16.00
2026-09-19T14:50:26.2864012Z,3.72,16.00
2026-09-19T14:50:28.5926730Z,3.90,16.00
2026-09-19T14:50:30.9077216Z,3.84,16.00
2026-09-19T14:50:33.2191657Z,3.98,16.00
2026-09-19T14:50:35.5343173Z,4.09,16.00
2026-09-19T14:50:37.8472505Z,4.22,16.00
2026-09-19T14:50:40.1453515Z,4.17,16.00
2026-09-19T14:50:42.4547670Z,4.18,16.00
2026-09-19T14:50:44.7438319Z,4.21,16.00
2026-09-19T14:50:47.0576839Z,4.25,16.00
2026-09-19T14:50:49.3666001Z,4.27,16.00
2026-09-19T14:50:51.6702186Z,4.29,16.00
2026-09-19T14:50:53.9829134Z,4.29,16.00
2026-09-19T14:50:56.2657390Z,4.29,16.00
2026-09-19T14:50:58.5638007Z,4.27,16.00
2026-09-19T14:51:00.8786060Z,4.30,16.00
2026-09-19T14:51:03.1939514Z,4.30,16.00
2026-09-19T14:51:05.4944628Z,4.30,16.00
2026-09-19T14:51:07.8070290Z,3.56,16.00
2026-09-19T14:51:10.1135367Z,3.71,16.00
2026-09-19T14:51:12.4302463Z,3.88,16.00
2026-09-19T14:51:14.7395657Z,3.84,16.00
2026-09-19T14:51:17.0321635Z,3.91,16.00
2026-09-19T14:51:19.3240054Z,4.08,16.00
2026-09-19T14:51:21.6330262Z,4.21,16.00
2026-09-19T14:51:23.9348237Z,4.22,16.00
2026-09-19T14:51:26.2401864Z,4.18,16.00
2026-09-19T14:51:28.5466603Z,4.21,16.00
2026-09-19T14:51:30.8597537Z,4.23,16.00
2026-09-19T14:51:33.1546366Z,4.25,16.00
2026-09-19T14:51:35.4686921Z,4.26,16.00
2026-09-19T14:51:37.7850245Z,4.25,16.00
2026-09-19T14:51:40.0925026Z,4.26,16.00
2026-09-19T14:51:42.4096736Z,4.26,16.00
2026-09-19T14:51:44.7240055Z,4.26,16.00
2026-09-19T14:51:47.0374994Z,4.26,16.00
2026-09-19T14:51:49.3475174Z,4.26,16.00
2026-09-19T14:51:51.6647247Z,4.27,16.00
2026-09-19T14:51:53.9741786Z,4.27,16.00
2026-09-19T14:51:56.2755062Z,4.27,16.00
2026-09-19T14:51:58.5859296Z,4.27,16.00
2026-09-19T14:52:00.8947112Z,4.26,16.00
2026-09-19T14:52:03.1981760Z,4.26,16.00
2026-09-19T14:52:05.4980386Z,4.26,16.00
2026-09-19T14:52:07.8098581Z,4.26,16.00
2026-09-19T14:52:10.1193263Z,4.29,16.00
2026-09-19T14:52:12.4318222Z,4.30,16.00
2026-09-19T14:52:14.7405550Z,3.54,16.00
2026-09-19T14:52:17.0361904Z,3.69,16.00
2026-09-19T14:52:19.3303287Z,3.85,16.00
2026-09-19T14:52:21.6418304Z,3.81,16.00
2026-09-19T14:52:23.9558817Z,3.89,16.00
2026-09-19T14:52:26.2579860Z,4.05,16.00
2026-09-19T14:52:28.5724795Z,4.19,16.00
2026-09-19T14:52:30.8772910Z,4.21,16.00
2026-09-19T14:52:33.1831062Z,4.17,16.00
2026-09-19T14:52:35.4909564Z,4.19,16.00
2026-09-19T14:52:37.8027993Z,4.23,16.00
2026-09-19T14:52:40.1162015Z,4.25,16.00
2026-09-19T14:52:42.4325352Z,4.23,16.00
2026-09-19T14:52:44.7470708Z,4.24,16.00
2026-09-19T14:52:47.0545500Z,4.25,16.00
2026-09-19T14:52:49.3629360Z,4.25,16.00
2026-09-19T14:52:51.6742902Z,4.25,16.00
2026-09-19T14:52:53.9710802Z,4.25,16.00
2026-09-19T14:52:56.2815144Z,4.26,16.00
2026-09-19T14:52:58.5935288Z,4.26,16.00
2026-09-19T14:53:00.9063048Z,4.25,16.00
2026-09-19T14:53:03.2077765Z,4.26,16.00
2026-09-19T14:53:05.5105480Z,4.26,16.00
2026-09-19T14:53:07.8195949Z,4.25,16.00
2026-09-19T14:53:10.1272788Z,4.25,16.00
2026-09-19T14:53:12.4313969Z,4.26,16.00
2026-09-19T14:53:14.7316376Z,4.26,16.00
2026-09-19T14:53:17.0461313Z,4.27,16.00
2026-09-19T14:53:19.3560690Z,4.29,16.00
2026-09-19T14:53:21.6648407Z,3.47,16.00
2026-09-19T14:53:23.9735085Z,3.68,16.00
2026-09-19T14:53:31.6469669Z,3.92,16.00
2026-09-19T14:53:33.9623009Z,4.08,16.00
2026-09-19T14:53:36.2703186Z,4.18,16.00
2026-09-19T14:53:38.5764886Z,4.23,16.00
2026-09-19T14:53:40.8749951Z,4.22,16.00
2026-09-19T14:53:43.1830867Z,4.22,16.00
2026-09-19T14:53:45.4872180Z,4.27,16.00
2026-09-19T14:53:47.7980059Z,4.28,16.00
2026-09-19T14:53:50.1114067Z,4.26,16.00
2026-09-19T14:53:52.4286807Z,4.27,16.00
2026-09-19T14:53:54.7357568Z,4.28,16.00
2026-09-19T14:53:57.0491639Z,4.28,16.00
2026-09-19T14:53:59.3513501Z,4.28,16.00
2026-09-19T14:54:01.6564911Z,4.29,16.00
2026-09-19T14:54:03.9659545Z,4.28,16.00
2026-09-19T14:54:06.2562324Z,4.29,16.00
2026-09-19T14:54:08.5488564Z,4.28,16.00
2026-09-19T14:54:10.8592924Z,4.29,16.00
2026-09-19T14:54:13.1742431Z,4.30,16.00
2026-09-19T14:54:15.4881488Z,4.29,16.00
2026-09-19T14:54:17.7960451Z,4.30,16.00
2026-09-19T14:54:20.1005158Z,4.29,16.00
2026-09-19T14:54:22.4103778Z,4.30,16.00
2026-09-19T14:54:24.7221656Z,4.30,16.00
2026-09-19T14:54:27.0293462Z,4.32,16.00
2026-09-19T14:54:29.3321412Z,3.69,16.00
2026-09-19T14:54:31.6383396Z,3.73,16.00
2026-09-19T14:54:33.9540119Z,3.82,16.00
2026-09-19T14:54:36.2514078Z,3.94,16.00
2026-09-19T14:54:38.5646875Z,3.89,16.00
2026-09-19T14:54:40.8740750Z,4.01,16.00
2026-09-19T14:54:43.1784524Z,4.17,16.00
2026-09-19T14:54:45.4956477Z,4.28,16.00
2026-09-19T14:54:47.7984649Z,4.31,16.00
2026-09-19T14:54:50.1021246Z,4.33,16.00
2026-09-19T14:54:52.4116486Z,4.30,16.00
2026-09-19T14:54:54.7240885Z,4.33,16.00
2026-09-19T14:54:57.0388602Z,4.35,16.00
2026-09-19T14:54:59.3437682Z,4.34,16.00
2026-09-19T14:55:01.6457011Z,4.34,16.00
2026-09-19T14:55:03.9580018Z,4.36,16.00
2026-09-19T14:55:06.2880839Z,4.36,16.00
2026-09-19T14:55:08.5948043Z,4.36,16.00
2026-09-19T14:55:10.9013215Z,4.36,16.00
2026-09-19T14:55:13.2174507Z,4.36,16.00
2026-09-19T14:55:15.5188955Z,4.38,16.00
2026-09-19T14:55:17.8234891Z,4.39,16.00
2026-09-19T14:55:20.1279163Z,4.39,16.00
2026-09-19T14:55:22.4333896Z,4.38,16.00
2026-09-19T14:55:24.7367762Z,4.38,16.00
2026-09-19T14:55:27.0431544Z,4.37,16.00
2026-09-19T14:55:29.3485704Z,4.37,16.00
2026-09-19T14:55:31.6690084Z,4.37,16.00
2026-09-19T14:55:33.9733318Z,4.37,16.00
2026-09-19T14:55:36.2831650Z,4.37,16.00
2026-09-19T14:55:38.5911601Z,4.37,16.00
2026-09-19T14:55:40.8962325Z,4.37,16.00
2026-09-19T14:55:43.2016024Z,4.37,16.00
2026-09-19T14:55:45.5186866Z,4.37,16.00
2026-09-19T14:55:47.8218151Z,4.37,16.00
2026-09-19T14:55:50.1258036Z,4.38,16.00
2026-09-19T14:55:52.4274700Z,4.38,16.00
2026-09-19T14:55:54.7292133Z,4.39,16.00
2026-09-19T14:55:57.0339738Z,3.56,16.00
2026-09-19T14:55:59.3475346Z,3.71,16.00
2026-09-19T14:56:01.6549060Z,3.88,16.00
2026-09-19T14:56:03.9611058Z,3.79,16.00
2026-09-19T14:56:06.2629302Z,3.92,16.00
2026-09-19T14:56:08.5541969Z,4.09,16.00
2026-09-19T14:56:10.8621609Z,4.25,16.00
2026-09-19T14:56:13.1636823Z,4.28,16.00
2026-09-19T14:56:15.4689162Z,4.31,16.00
2026-09-19T14:56:17.7786719Z,4.27,16.00
2026-09-19T14:56:20.0926239Z,4.32,16.00
2026-09-19T14:56:22.4069417Z,4.33,16.00
2026-09-19T14:56:24.7083515Z,4.32,16.00
2026-09-19T14:56:27.0111463Z,4.32,16.00
2026-09-19T14:56:29.3128236Z,4.34,16.00
2026-09-19T14:56:31.6288361Z,4.35,16.00
2026-09-19T14:56:33.9347962Z,4.35,16.00
2026-09-19T14:56:36.2326270Z,4.35,16.00
2026-09-19T14:56:38.5245878Z,4.34,16.00
2026-09-19T14:56:40.8294545Z,4.36,16.00
2026-09-19T14:56:43.1494367Z,4.37,16.00
2026-09-19T14:56:45.4647676Z,4.37,16.00
2026-09-19T14:56:47.7714475Z,4.37,16.00
2026-09-19T14:56:50.0798920Z,4.37,16.00
2026-09-19T14:56:52.3836527Z,4.37,16.00
2026-09-19T14:56:54.6871304Z,4.37,16.00
2026-09-19T14:56:56.9954306Z,4.36,16.00
2026-09-19T14:56:59.2994068Z,4.36,16.00
2026-09-19T14:57:01.6029143Z,4.36,16.00
2026-09-19T14:57:03.9066293Z,4.37,16.00
2026-09-19T14:57:06.2047165Z,4.37,16.00
2026-09-19T14:57:08.5030636Z,4.37,16.00
2026-09-19T14:57:10.8081079Z,4.37,16.00
2026-09-19T14:57:13.1081176Z,4.37,16.00
2026-09-19T14:57:15.4306449Z,4.38,16.00
2026-09-19T14:57:17.7324435Z,4.38,16.00
2026-09-19T14:57:20.0345096Z,4.40,16.00
2026-09-19T14:57:22.3442953Z,3.53,16.00
2026-09-19T14:57:24.6431389Z,3.70,16.00
2026-09-19T14:57:26.9386692Z,3.86,16.00
2026-09-19T14:57:29.2523222Z,3.96,16.00
2026-09-19T14:57:31.5651395Z,3.89,16.00
2026-09-19T14:57:33.8639860Z,4.06,16.00
2026-09-19T14:57:36.1723130Z,4.22,16.00
2026-09-19T14:57:38.4789983Z,4.26,16.00
2026-09-19T14:57:40.7592797Z,4.29,16.00
2026-09-19T14:57:43.0602656Z,4.25,16.00
2026-09-19T14:57:45.3712872Z,4.30,16.00
2026-09-19T14:57:47.6789975Z,4.33,16.00
2026-09-19T14:57:49.9835043Z,4.33,16.00
2026-09-19T14:57:52.2897691Z,4.32,16.00
2026-09-19T14:57:54.5900667Z,4.31,16.00
2026-09-19T14:57:56.9037977Z,4.33,16.00
2026-09-19T14:57:59.2064755Z,4.34,16.00
2026-09-19T14:58:01.5064959Z,4.34,16.00
2026-09-19T14:58:03.8129431Z,4.33,16.00
2026-09-19T14:58:06.1162018Z,4.34,16.00
2026-09-19T14:58:08.4280935Z,4.36,16.00
2026-09-19T14:58:10.7321024Z,4.36,16.00
2026-09-19T14:58:13.0410240Z,4.36,16.00
2026-09-19T14:58:15.3459093Z,4.35,16.00
2026-09-19T14:58:17.6571170Z,4.35,16.00
2026-09-19T14:58:19.9670524Z,4.35,16.00
2026-09-19T14:58:22.2711329Z,4.35,16.00
2026-09-19T14:58:24.5793503Z,4.35,16.00
2026-09-19T14:58:26.8866872Z,4.35,16.00
2026-09-19T14:58:29.1896378Z,4.35,16.00
2026-09-19T14:58:31.4964263Z,4.35,16.00
2026-09-19T14:58:33.8035841Z,4.35,16.00
2026-09-19T14:58:36.1103682Z,4.35,16.00
2026-09-19T14:58:38.4165862Z,4.35,16.00
2026-09-19T14:58:40.7241759Z,4.37,16.00
2026-09-19T14:58:43.0300103Z,4.37,16.00
2026-09-19T14:58:45.3337535Z,4.37,16.00
2026-09-19T14:58:47.6431674Z,4.33,16.00
