utc,committedGiB,limitGiB
2026-09-20T13:31:50.9695898Z,4.91,16.00
2026-09-20T13:31:53.2568609Z,5.24,16.00
2026-09-20T13:31:55.5671922Z,5.75,16.00
2026-09-20T13:31:57.8710472Z,6.00,16.00
2026-09-20T13:32:00.1571581Z,6.34,16.00
2026-09-20T13:32:02.6290384Z,6.40,16.00
2026-09-20T13:32:04.9550062Z,6.66,16.00
2026-09-20T13:32:07.3704638Z,6.15,16.00
2026-09-20T13:32:09.6688469Z,6.33,16.00
2026-09-20T13:32:11.9670999Z,7.03,16.00
2026-09-20T13:32:14.2732164Z,7.29,16.00
2026-09-20T13:32:16.5597355Z,7.38,16.00
2026-09-20T13:32:18.8719444Z,7.46,16.00
2026-09-20T13:32:21.1869486Z,7.63,16.00
2026-09-20T13:32:23.4791703Z,7.71,16.00
2026-09-20T13:32:25.7640912Z,7.54,16.00
2026-09-20T13:32:28.0790575Z,7.60,16.00
2026-09-20T13:32:30.3858081Z,7.59,16.00
2026-09-20T13:32:32.6914260Z,7.54,16.00
2026-09-20T13:32:35.0007476Z,7.53,16.00
2026-09-20T13:32:37.3155711Z,7.57,16.00
2026-09-20T13:32:39.6465164Z,7.49,16.00
2026-09-20T13:32:41.9569516Z,7.24,16.00
2026-09-20T13:32:44.2597209Z,7.22,16.00
2026-09-20T13:32:46.5696885Z,7.22,16.00
2026-09-20T13:32:48.8637582Z,7.24,16.00
2026-09-20T13:32:51.1686524Z,7.25,16.00
2026-09-20T13:32:53.4747050Z,7.25,16.00
2026-09-20T13:32:55.7848492Z,7.26,16.00
2026-09-20T13:32:58.0941496Z,7.25,16.00
2026-09-20T13:33:00.3966646Z,7.26,16.00
2026-09-20T13:33:02.6966986Z,7.27,16.00
2026-09-20T13:33:04.9844837Z,7.27,16.00
2026-09-20T13:33:07.2899404Z,7.28,16.00
2026-09-20T13:33:09.6001346Z,7.19,16.00
2026-09-20T13:33:11.9058544Z,7.19,16.00
2026-09-20T13:33:14.2021625Z,7.18,16.00
2026-09-20T13:33:16.5046562Z,7.18,16.00
2026-09-20T13:33:18.8172204Z,7.24,16.00
2026-09-20T13:33:21.1252895Z,7.31,16.00
2026-09-20T13:33:23.4273767Z,7.32,16.00
2026-09-20T13:33:25.7267360Z,7.39,16.00
2026-09-20T13:33:28.0352748Z,7.41,16.00
2026-09-20T13:33:30.3391841Z,7.45,16.00
2026-09-20T13:33:32.6437503Z,7.47,16.00
2026-09-20T13:33:34.9464394Z,7.45,16.00
2026-09-20T13:33:37.2487094Z,7.46,16.00
2026-09-20T13:33:39.5487366Z,7.46,16.00
2026-09-20T13:33:41.8421907Z,6.63,16.00
2026-09-20T13:33:44.1503526Z,6.81,16.00
2026-09-20T13:33:46.4320462Z,6.92,16.00
2026-09-20T13:33:48.7319296Z,7.07,16.00
2026-09-20T13:33:51.0252801Z,6.98,16.00
2026-09-20T13:33:53.3223173Z,7.16,16.00
2026-09-20T13:33:55.6256290Z,7.31,16.00
2026-09-20T13:33:57.9286701Z,7.41,16.00
2026-09-20T13:34:00.2266821Z,7.46,16.00
2026-09-20T13:34:02.5258542Z,7.43,16.00
2026-09-20T13:34:04.8270941Z,7.43,16.00
2026-09-20T13:34:07.1310744Z,7.46,16.00
2026-09-20T13:34:09.4333790Z,7.46,16.00
2026-09-20T13:34:11.7513843Z,7.49,16.00
2026-09-20T13:34:14.0591230Z,7.47,16.00
2026-09-20T13:34:16.3722078Z,7.50,16.00
2026-09-20T13:34:18.6785394Z,7.55,16.00
2026-09-20T13:34:20.9831123Z,7.57,16.00
2026-09-20T13:34:23.2897713Z,7.56,16.00
2026-09-20T13:34:25.5878594Z,7.56,16.00
2026-09-20T13:34:27.8854091Z,6.51,16.00
2026-09-20T13:34:30.2017120Z,6.64,16.00
2026-09-20T13:34:32.5036826Z,6.70,16.00
2026-09-20T13:34:34.8113131Z,6.65,16.00
