utc,committedGiB,limitGiB
2026-09-22T07:38:26.0114178Z,8.48,16.00
2026-09-22T07:38:28.3202869Z,8.56,16.00
2026-09-22T07:38:30.6151612Z,8.78,16.00
2026-09-22T07:38:32.9203079Z,8.95,16.00
2026-09-22T07:38:35.2149481Z,9.06,16.00
2026-09-22T07:38:37.5162308Z,8.94,16.00
2026-09-22T07:38:39.8280714Z,9.12,16.00
2026-09-22T07:38:42.1392210Z,9.21,16.00
2026-09-22T07:38:44.4379077Z,9.34,16.00
2026-09-22T07:38:46.7504201Z,8.84,16.00
2026-09-22T07:38:49.0201824Z,8.33,16.00
2026-09-22T07:38:51.3155183Z,8.64,16.00
2026-09-22T07:38:53.5978146Z,8.47,16.00
2026-09-22T07:38:55.8939013Z,8.65,16.00
2026-09-22T07:38:58.1939599Z,8.88,16.00
2026-09-22T07:39:00.4969554Z,9.07,16.00
2026-09-22T07:39:02.8051722Z,9.08,16.00
2026-09-22T07:39:05.1033391Z,9.18,16.00
2026-09-22T07:39:07.4085082Z,9.23,16.00
2026-09-22T07:39:09.6987382Z,9.25,16.00
2026-09-22T07:39:12.0103853Z,9.30,16.00
2026-09-22T07:39:14.3153098Z,9.34,16.00
2026-09-22T07:39:16.6272560Z,9.37,16.00
2026-09-22T07:39:18.9304041Z,9.38,16.00
2026-09-22T07:39:21.2421783Z,9.44,16.00
2026-09-22T07:39:23.5619740Z,9.48,16.00
2026-09-22T07:39:25.8767653Z,9.56,16.00
2026-09-22T07:39:28.1885289Z,9.58,16.00
2026-09-22T07:39:30.4904545Z,9.60,16.00
2026-09-22T07:39:32.7935756Z,9.61,16.00
2026-09-22T07:39:35.1054902Z,9.64,16.00
2026-09-22T07:39:37.4170598Z,9.68,16.00
2026-09-22T07:39:39.7141243Z,8.64,16.00
2026-09-22T07:39:42.0330564Z,9.06,16.00
2026-09-22T07:39:44.3387317Z,9.12,16.00
2026-09-22T07:39:46.6532979Z,9.18,16.00
2026-09-22T07:39:48.9689241Z,9.45,16.00
2026-09-22T07:39:51.2838772Z,9.67,16.00
2026-09-22T07:39:53.5816803Z,8.80,16.00
2026-09-22T07:39:55.8913522Z,9.01,16.00
2026-09-22T07:39:58.1934143Z,9.15,16.00
2026-09-22T07:40:00.5035789Z,9.13,16.00
2026-09-22T07:40:02.7857520Z,9.23,16.00
2026-09-22T07:40:05.0888884Z,9.46,16.00
2026-09-22T07:40:07.3998891Z,9.53,16.00
2026-09-22T07:40:09.7062045Z,9.53,16.00
2026-09-22T07:40:12.0112247Z,9.55,16.00
2026-09-22T07:40:14.3226780Z,9.36,16.00
2026-09-22T07:40:16.6365201Z,9.01,16.00
2026-09-22T07:40:18.9419454Z,9.21,16.00
2026-09-22T07:40:21.2480518Z,9.13,16.00
2026-09-22T07:40:23.5549237Z,9.23,16.00
2026-09-22T07:40:25.8627714Z,9.50,16.00
2026-09-22T07:40:28.1470798Z,8.54,16.00
2026-09-22T07:40:30.4453966Z,8.92,16.00
2026-09-22T07:40:32.7502479Z,9.02,16.00
2026-09-22T07:40:35.0405170Z,8.99,16.00
2026-09-22T07:40:37.3429613Z,9.36,16.00
2026-09-22T07:40:39.6407113Z,9.48,16.00
2026-09-22T07:40:41.9952114Z,9.58,16.00
2026-09-22T07:40:44.3095514Z,9.57,16.00
2026-09-22T07:40:46.6208646Z,9.61,16.00
2026-09-22T07:40:48.9102643Z,9.07,16.00
2026-09-22T07:40:51.2050217Z,9.09,16.00
2026-09-22T07:40:53.5115748Z,9.26,16.00
2026-09-22T07:40:55.8268286Z,9.24,16.00
2026-09-22T07:40:58.1418448Z,9.36,16.00
2026-09-22T07:41:00.4508881Z,8.51,16.00
2026-09-22T07:41:02.7649294Z,8.75,16.00
2026-09-22T07:41:05.0712389Z,8.89,16.00
2026-09-22T07:41:07.3678553Z,8.78,16.00
2026-09-22T07:41:09.6697151Z,8.93,16.00
2026-09-22T07:41:11.9741961Z,9.07,16.00
2026-09-22T07:41:14.2725064Z,9.08,16.00
2026-09-22T07:41:16.5892994Z,9.14,16.00
2026-09-22T07:41:18.8888774Z,8.55,16.00
2026-09-22T07:41:21.1909758Z,8.81,16.00
2026-09-22T07:41:23.4915602Z,8.96,16.00
2026-09-22T07:41:25.8043661Z,8.17,16.00
2026-09-22T07:41:28.1142518Z,8.54,16.00
2026-09-22T07:41:30.4254161Z,8.82,16.00
2026-09-22T07:41:32.7181472Z,7.41,16.00
2026-09-22T07:41:35.0263274Z,7.80,16.00
2026-09-22T07:41:37.3285281Z,8.22,16.00
2026-09-22T07:41:39.6453972Z,8.15,16.00
2026-09-22T07:41:41.9506848Z,8.32,16.00
2026-09-22T07:41:44.2515920Z,8.61,16.00
2026-09-22T07:41:46.5551768Z,8.58,16.00
2026-09-22T07:41:48.8421582Z,8.63,16.00
2026-09-22T07:41:51.1299667Z,8.66,16.00
2026-09-22T07:41:53.4243584Z,8.71,16.00
2026-09-22T07:41:55.7304460Z,8.77,16.00
2026-09-22T07:41:58.0414257Z,8.79,16.00
2026-09-22T07:42:00.3433867Z,8.79,16.00
2026-09-22T07:42:02.6485323Z,8.23,16.00
2026-09-22T07:42:04.9631807Z,8.34,16.00
2026-09-22T07:42:07.2679170Z,8.52,16.00
2026-09-22T07:42:09.5838355Z,8.47,16.00
2026-09-22T07:42:11.8936516Z,8.57,16.00
2026-09-22T07:42:14.1956277Z,7.99,16.00
2026-09-22T07:42:16.5135737Z,8.23,16.00
2026-09-22T07:42:18.8260340Z,8.43,16.00
2026-09-22T07:42:21.1362205Z,8.36,16.00
2026-09-22T07:42:23.4393876Z,8.56,16.00
2026-09-22T07:42:25.7513489Z,8.75,16.00
2026-09-22T07:42:28.0313241Z,8.83,16.00
2026-09-22T07:42:30.3375326Z,8.30,16.00
2026-09-22T07:42:32.6490173Z,7.56,16.00
2026-09-22T07:42:34.9328983Z,7.68,16.00
2026-09-22T07:42:37.2330222Z,8.04,16.00
2026-09-22T07:42:39.5400746Z,8.27,16.00
2026-09-22T07:42:41.8436401Z,7.17,16.00
2026-09-22T07:42:44.1462839Z,7.44,16.00
2026-09-22T07:42:46.4314993Z,7.63,16.00
2026-09-22T07:42:48.7204318Z,7.76,16.00
2026-09-22T07:42:50.9864189Z,8.13,16.00
2026-09-22T07:42:53.2905171Z,8.33,16.00
2026-09-22T07:42:55.6083566Z,8.40,16.00
2026-09-22T07:42:57.9179127Z,8.36,16.00
2026-09-22T07:43:00.2142106Z,8.42,16.00
2026-09-22T07:43:02.5211647Z,8.49,16.00
2026-09-22T07:43:04.8227936Z,8.55,16.00
2026-09-22T07:43:07.1389826Z,8.59,16.00
2026-09-22T07:43:09.4527139Z,8.61,16.00
2026-09-22T07:43:11.7625383Z,7.98,16.00
2026-09-22T07:43:14.0675898Z,8.22,16.00
2026-09-22T07:43:16.3816328Z,8.34,16.00
2026-09-22T07:43:18.6844738Z,8.27,16.00
2026-09-22T07:43:20.9813371Z,7.82,16.00
2026-09-22T07:43:23.2866597Z,8.19,16.00
2026-09-22T07:43:25.6002256Z,7.75,16.00
2026-09-22T07:43:27.9093473Z,7.93,16.00
2026-09-22T07:43:30.2109006Z,8.20,16.00
2026-09-22T07:43:32.5068449Z,8.17,16.00
2026-09-22T07:43:34.8084982Z,8.35,16.00
2026-09-22T07:43:37.1158895Z,8.39,16.00
2026-09-22T07:43:39.4201354Z,8.47,16.00
2026-09-22T07:43:41.7176311Z,8.47,16.00
2026-09-22T07:43:44.0115084Z,8.58,16.00
2026-09-22T07:43:46.3244476Z,8.57,16.00
2026-09-22T07:43:48.6425654Z,7.98,16.00
2026-09-22T07:43:50.9313522Z,7.67,16.00
2026-09-22T07:43:53.2434061Z,8.01,16.00
2026-09-22T07:43:55.5615677Z,8.12,16.00
2026-09-22T07:43:57.8593907Z,8.18,16.00
2026-09-22T07:44:00.1679063Z,8.41,16.00
2026-09-22T07:44:02.4737635Z,8.52,16.00
2026-09-22T07:44:04.7791974Z,8.54,16.00
2026-09-22T07:44:07.0815242Z,7.78,16.00
2026-09-22T07:44:09.3940955Z,8.11,16.00
2026-09-22T07:44:11.6948945Z,8.26,16.00
2026-09-22T07:44:14.0103064Z,8.22,16.00
2026-09-22T07:44:16.3262181Z,8.37,16.00
2026-09-22T07:44:18.6192395Z,8.47,16.00
2026-09-22T07:44:20.9162213Z,7.88,16.00
2026-09-22T07:44:23.2111046Z,7.61,16.00
2026-09-22T07:44:25.5160717Z,8.05,16.00
2026-09-22T07:44:27.8190158Z,8.17,16.00
2026-09-22T07:44:30.1338323Z,8.20,16.00
2026-09-22T07:44:32.4375933Z,8.40,16.00
2026-09-22T07:44:34.7477086Z,8.46,16.00
2026-09-22T07:44:37.0630095Z,8.46,16.00
2026-09-22T07:44:39.3436649Z,8.49,16.00
2026-09-22T07:44:41.6505230Z,8.57,16.00
2026-09-22T07:44:43.9671126Z,8.59,16.00
2026-09-22T07:44:46.2661975Z,8.55,16.00
2026-09-22T07:44:48.5817147Z,8.56,16.00
2026-09-22T07:44:50.8929224Z,8.61,16.00
2026-09-22T07:44:53.2025754Z,7.69,16.00
2026-09-22T07:44:55.5002409Z,7.03,16.00
2026-09-22T07:44:57.8081298Z,7.44,16.00
2026-09-22T07:45:00.1229206Z,7.75,16.00
2026-09-22T07:45:02.4385647Z,7.85,16.00
2026-09-22T07:45:04.7466738Z,8.11,16.00
2026-09-22T07:45:07.0275101Z,8.47,16.00
2026-09-22T07:45:09.3171327Z,8.52,16.00
2026-09-22T07:45:11.6331267Z,8.47,16.00
2026-09-22T07:45:13.9451861Z,8.57,16.00
2026-09-22T07:45:16.2461264Z,8.58,16.00
2026-09-22T07:45:18.5546796Z,8.66,16.00
2026-09-22T07:45:20.8523491Z,8.57,16.00
2026-09-22T07:45:23.1579084Z,8.65,16.00
2026-09-22T07:45:25.4430447Z,8.27,16.00
2026-09-22T07:45:27.7583315Z,8.43,16.00
2026-09-22T07:45:30.0742448Z,8.56,16.00
2026-09-22T07:45:32.3780217Z,8.19,16.00
2026-09-22T07:45:34.6875048Z,8.49,16.00
2026-09-22T07:45:36.9891087Z,8.48,16.00
2026-09-22T07:45:39.2754964Z,8.04,16.00
2026-09-22T07:45:41.5908471Z,8.42,16.00
2026-09-22T07:45:43.8879930Z,8.61,16.00
2026-09-22T07:45:46.1814458Z,8.53,16.00
2026-09-22T07:45:48.4884672Z,8.69,16.00
2026-09-22T07:45:50.8037659Z,8.75,16.00
2026-09-22T07:45:53.1172942Z,8.84,16.00
2026-09-22T07:45:55.4274418Z,8.76,16.00
2026-09-22T07:45:57.7413344Z,7.56,16.00
2026-09-22T07:46:00.0476303Z,7.29,16.00
2026-09-22T07:46:02.3640307Z,6.90,16.00
2026-09-22T07:46:04.6775062Z,6.92,16.00
2026-09-22T07:46:06.9706778Z,7.01,16.00
2026-09-22T07:46:09.2682285Z,7.33,16.00
2026-09-22T07:46:11.5715715Z,7.41,16.00
2026-09-22T07:46:13.8866976Z,7.39,16.00
2026-09-22T07:46:16.1954931Z,7.58,16.00
2026-09-22T07:46:18.5008551Z,7.73,16.00
2026-09-22T07:46:20.8169558Z,7.79,16.00
2026-09-22T07:46:23.1237880Z,7.27,16.00
2026-09-22T07:46:25.4275833Z,7.47,16.00
2026-09-22T07:46:27.7262232Z,7.68,16.00
2026-09-22T07:46:30.0239074Z,7.33,16.00
2026-09-22T07:46:32.3309799Z,7.40,16.00
2026-09-22T07:46:34.6483490Z,7.69,16.00
2026-09-22T07:46:36.9554129Z,7.65,16.00
2026-09-22T07:46:39.2708282Z,7.73,16.00
2026-09-22T07:46:41.5701295Z,7.93,16.00
2026-09-22T07:46:43.8872221Z,7.98,16.00
2026-09-22T07:46:46.1836312Z,7.96,16.00
2026-09-22T07:46:48.4912423Z,8.01,16.00
2026-09-22T07:46:50.8029956Z,8.08,16.00
