utc,committedGiB,limitGiB
2026-09-19T15:02:58.0650845Z,10.23,16.00
2026-09-19T15:03:00.3499209Z,10.47,16.00
2026-09-19T15:03:02.6309021Z,10.70,16.00
2026-09-19T15:03:04.9350676Z,10.69,16.00
2026-09-19T15:03:07.2301130Z,10.14,16.00
2026-09-19T15:03:09.5211123Z,10.51,16.00
2026-09-19T15:03:11.8277706Z,10.67,16.00
2026-09-19T15:03:14.1282746Z,10.66,16.00
2026-09-19T15:03:16.4356642Z,10.81,16.00
2026-09-19T15:03:18.7577000Z,11.00,16.00
2026-09-19T15:03:21.0555558Z,11.11,16.00
2026-09-19T15:03:23.3509390Z,11.03,16.00
2026-09-19T15:03:25.6345433Z,11.01,16.00
2026-09-19T15:03:27.9272323Z,10.71,16.00
2026-09-19T15:03:30.2257598Z,10.67,16.00
2026-09-19T15:03:32.5419780Z,10.63,16.00
2026-09-19T15:03:34.8525227Z,10.73,16.00
2026-09-19T15:03:37.1588351Z,10.73,16.00
2026-09-19T15:03:39.4443094Z,10.75,16.00
2026-09-19T15:03:41.7582283Z,10.59,16.00
2026-09-19T15:03:44.0661010Z,10.64,16.00
2026-09-19T15:03:46.3695198Z,10.68,16.00
2026-09-19T15:03:48.6643124Z,9.14,16.00
2026-09-19T15:03:50.9555671Z,9.27,16.00
2026-09-19T15:03:53.2617368Z,9.77,16.00
2026-09-19T15:03:55.5514546Z,9.75,16.00
2026-09-19T15:03:57.8464822Z,9.47,16.00
2026-09-19T15:04:00.1274131Z,9.28,16.00
2026-09-19T15:04:02.4232697Z,9.57,16.00
2026-09-19T15:04:04.7189106Z,9.75,16.00
2026-09-19T15:04:07.0085258Z,9.62,16.00
2026-09-19T15:04:09.3091917Z,9.96,16.00
2026-09-19T15:04:11.6262772Z,10.11,16.00
2026-09-19T15:04:13.8991390Z,10.21,16.00
2026-09-19T15:04:16.2053030Z,10.26,16.00
2026-09-19T15:04:18.5195919Z,10.12,16.00
2026-09-19T15:04:20.8309846Z,10.25,16.00
2026-09-19T15:04:23.1449433Z,10.17,16.00
2026-09-19T15:04:25.4571456Z,10.19,16.00
2026-09-19T15:04:27.7647147Z,10.22,16.00
2026-09-19T15:04:30.0607837Z,9.84,16.00
2026-09-19T15:04:32.3640109Z,9.85,16.00
2026-09-19T15:04:34.6750422Z,9.25,16.00
2026-09-19T15:04:36.9680033Z,8.96,16.00
2026-09-19T15:04:39.2664062Z,9.14,16.00
2026-09-19T15:04:41.5591047Z,9.00,16.00
2026-09-19T15:04:43.8663235Z,9.66,16.00
2026-09-19T15:04:46.1686122Z,9.59,16.00
2026-09-19T15:04:48.4480883Z,9.87,16.00
2026-09-19T15:04:50.7451289Z,9.97,16.00
2026-09-19T15:04:53.0465869Z,10.11,16.00
2026-09-19T15:04:55.3485386Z,10.10,16.00
2026-09-19T15:04:57.6548881Z,10.09,16.00
2026-09-19T15:04:59.9522723Z,9.60,16.00
2026-09-19T15:05:02.2484158Z,8.89,16.00
2026-09-19T15:05:04.5510380Z,9.33,16.00
2026-09-19T15:05:06.8504757Z,9.63,16.00
2026-09-19T15:05:09.1486436Z,9.64,16.00
2026-09-19T15:05:11.4593009Z,9.96,16.00
2026-09-19T15:05:13.7546389Z,10.20,16.00
2026-09-19T15:05:16.0656388Z,10.25,16.00
2026-09-19T15:05:18.3774552Z,10.25,16.00
2026-09-19T15:05:20.6951638Z,10.22,16.00
2026-09-19T15:05:22.9910406Z,10.60,16.00
2026-09-19T15:05:25.2883759Z,10.69,16.00
2026-09-19T15:05:27.5959103Z,10.88,16.00
2026-09-19T15:05:29.9255350Z,10.95,16.00
2026-09-19T15:05:32.2124828Z,10.99,16.00
2026-09-19T15:05:34.5013061Z,11.07,16.00
2026-09-19T15:05:36.8091248Z,11.07,16.00
2026-09-19T15:05:39.1103620Z,10.50,16.00
2026-09-19T15:05:41.4067206Z,10.74,16.00
2026-09-19T15:05:43.7176246Z,10.93,16.00
2026-09-19T15:05:46.0186547Z,9.50,16.00
2026-09-19T15:05:48.3259323Z,8.58,16.00
2026-09-19T15:05:50.6292751Z,8.71,16.00
2026-09-19T15:05:52.9234157Z,8.77,16.00
2026-09-19T15:05:55.2313550Z,8.74,16.00
2026-09-19T15:05:57.5439137Z,8.73,16.00
2026-09-19T15:05:59.8405304Z,8.00,16.00
2026-09-19T15:06:02.1395912Z,8.02,16.00
2026-09-19T15:06:04.4447975Z,8.01,16.00
2026-09-19T15:06:06.7597580Z,7.91,16.00
2026-09-19T15:06:09.0641605Z,7.90,16.00
2026-09-19T15:06:11.3683800Z,7.88,16.00
2026-09-19T15:06:13.6889010Z,7.88,16.00
2026-09-19T15:06:16.0052664Z,7.87,16.00
2026-09-19T15:06:18.3090060Z,7.87,16.00
2026-09-19T15:06:20.6156525Z,7.87,16.00
2026-09-19T15:06:22.9128526Z,7.88,16.00
2026-09-19T15:06:25.2195005Z,7.89,16.00
2026-09-19T15:06:27.5297831Z,7.37,16.00
2026-09-19T15:06:29.8321049Z,7.62,16.00
2026-09-19T15:06:32.1422270Z,7.38,16.00
2026-09-19T15:06:34.4421012Z,7.50,16.00
2026-09-19T15:06:36.7490409Z,7.55,16.00
2026-09-19T15:06:39.0573458Z,7.09,16.00
2026-09-19T15:06:41.3590249Z,6.95,16.00
2026-09-19T15:06:43.6770634Z,6.95,16.00
2026-09-19T15:06:45.9716081Z,6.91,16.00
2026-09-19T15:06:48.2752360Z,7.07,16.00
2026-09-19T15:06:50.5699160Z,7.16,16.00
2026-09-19T15:06:52.8524381Z,7.39,16.00
2026-09-19T15:06:55.1608536Z,7.53,16.00
2026-09-19T15:06:57.4464156Z,7.66,16.00
2026-09-19T15:06:59.7503877Z,7.29,16.00
2026-09-19T15:07:02.0552828Z,7.47,16.00
2026-09-19T15:07:04.3499040Z,7.04,16.00
2026-09-19T15:07:06.6517169Z,7.44,16.00
2026-09-19T15:07:08.9650137Z,7.55,16.00
2026-09-19T15:07:11.2728498Z,7.69,16.00
2026-09-19T15:07:13.5774510Z,7.84,16.00
2026-09-19T15:07:15.8847666Z,7.85,16.00
2026-09-19T15:07:18.1755356Z,7.83,16.00
2026-09-19T15:07:20.4794506Z,7.11,16.00
2026-09-19T15:07:22.7847809Z,6.33,16.00
2026-09-19T15:07:25.0893810Z,6.99,16.00
2026-09-19T15:07:27.3903870Z,7.03,16.00
2026-09-19T15:07:29.6961206Z,7.21,16.00
2026-09-19T15:07:32.0103205Z,7.57,16.00
2026-09-19T15:07:34.3095847Z,7.66,16.00
2026-09-19T15:07:36.6013898Z,7.68,16.00
2026-09-19T15:07:38.8777758Z,7.24,16.00
2026-09-19T15:07:41.1813574Z,6.38,16.00
2026-09-19T15:07:43.4736785Z,6.71,16.00
2026-09-19T15:07:45.7721233Z,6.61,16.00
2026-09-19T15:07:48.0867673Z,6.87,16.00
2026-09-19T15:07:50.3899416Z,7.02,16.00
2026-09-19T15:07:52.6998640Z,7.02,16.00
2026-09-19T15:07:55.0161899Z,7.00,16.00
2026-09-19T15:07:57.3381309Z,7.09,16.00
2026-09-19T15:07:59.6387955Z,6.53,16.00
2026-09-19T15:08:01.9566640Z,6.06,16.00
2026-09-19T15:08:04.2595143Z,6.31,16.00
2026-09-19T15:08:06.5721325Z,6.45,16.00
2026-09-19T15:08:08.8771449Z,6.41,16.00
2026-09-19T15:08:11.1758557Z,6.03,16.00
2026-09-19T15:08:13.4913442Z,6.30,16.00
2026-09-19T15:08:15.7951856Z,5.63,16.00
2026-09-19T15:08:18.0939924Z,5.76,16.00
2026-09-19T15:08:20.3958483Z,6.02,16.00
2026-09-19T15:08:22.7031075Z,5.76,16.00
2026-09-19T15:08:25.0127159Z,5.98,16.00
2026-09-19T15:08:27.3178892Z,6.03,16.00
2026-09-19T15:08:29.6330435Z,6.22,16.00
2026-09-19T15:08:31.9288241Z,6.45,16.00
2026-09-19T15:08:34.2248888Z,6.50,16.00
2026-09-19T15:08:36.5222582Z,5.94,16.00
2026-09-19T15:08:38.8384508Z,5.69,16.00
2026-09-19T15:08:41.1390556Z,5.84,16.00
2026-09-19T15:08:43.4482301Z,5.77,16.00
2026-09-19T15:08:45.7524613Z,5.90,16.00
2026-09-19T15:08:48.0534709Z,5.93,16.00
2026-09-19T15:08:50.3619832Z,5.95,16.00
2026-09-19T15:08:52.6682618Z,5.91,16.00
2026-09-19T15:08:54.9846182Z,5.93,16.00
2026-09-19T15:08:57.2856358Z,5.46,16.00
2026-09-19T15:08:59.6009306Z,5.70,16.00
2026-09-19T15:09:01.9022230Z,5.83,16.00
2026-09-19T15:09:04.2009661Z,5.77,16.00
2026-09-19T15:09:06.5116403Z,5.93,16.00
2026-09-19T15:09:08.8220448Z,5.95,16.00
2026-09-19T15:09:11.1280035Z,5.93,16.00
2026-09-19T15:09:13.4346195Z,5.44,16.00
2026-09-19T15:09:15.7387759Z,5.43,16.00
2026-09-19T15:09:18.0438573Z,5.42,16.00
2026-09-19T15:09:20.3574475Z,5.49,16.00
2026-09-19T15:09:22.6723986Z,5.53,16.00
2026-09-19T15:09:24.9621257Z,5.54,16.00
2026-09-19T15:09:27.2555864Z,5.56,16.00
2026-09-19T15:09:29.5590589Z,5.56,16.00
2026-09-19T15:09:37.3511742Z,4.38,16.00
2026-09-19T15:09:39.6660067Z,4.36,16.00
2026-09-19T15:09:41.9683302Z,4.35,16.00
2026-09-19T15:09:44.2864585Z,4.35,16.00
2026-09-19T15:09:46.5891446Z,4.25,16.00
2026-09-19T15:09:48.8923126Z,4.22,16.00
2026-09-19T15:09:51.2078593Z,4.22,16.00
2026-09-19T15:09:53.5168542Z,3.56,16.00
2026-09-19T15:09:55.8207154Z,3.71,16.00
2026-09-19T15:09:58.1147923Z,3.87,16.00
2026-09-19T15:10:00.4177476Z,3.98,16.00
2026-09-19T15:10:02.7295353Z,3.92,16.00
2026-09-19T15:10:05.0310637Z,4.08,16.00
2026-09-19T15:10:07.3257257Z,4.17,16.00
2026-09-19T15:10:09.6219854Z,4.14,16.00
2026-09-19T15:10:11.9298508Z,4.12,16.00
2026-09-19T15:10:14.2384705Z,4.14,16.00
2026-09-19T15:10:16.5524140Z,4.18,16.00
2026-09-19T15:10:18.8664236Z,4.19,16.00
2026-09-19T15:10:21.1776186Z,4.19,16.00
2026-09-19T15:10:23.4892105Z,4.18,16.00
2026-09-19T15:10:25.8039916Z,4.17,16.00
2026-09-19T15:10:28.1084525Z,4.17,16.00
2026-09-19T15:10:30.4230943Z,4.17,16.00
2026-09-19T15:10:32.7376365Z,4.17,16.00
2026-09-19T15:10:35.0485608Z,4.18,16.00
2026-09-19T15:10:37.3660462Z,4.17,16.00
2026-09-19T15:10:39.6799872Z,4.18,16.00
2026-09-19T15:10:41.9980064Z,4.18,16.00
2026-09-19T15:10:44.3007981Z,4.18,16.00
2026-09-19T15:10:46.6163992Z,4.18,16.00
2026-09-19T15:10:48.9355679Z,4.17,16.00
2026-09-19T15:10:51.2492617Z,4.19,16.00
2026-09-19T15:10:53.5534399Z,4.22,16.00
2026-09-19T15:10:55.8620937Z,4.22,16.00
2026-09-19T15:10:58.1664025Z,4.23,16.00
2026-09-19T15:11:00.4800211Z,3.54,16.00
2026-09-19T15:11:02.7850398Z,3.69,16.00
2026-09-19T15:11:05.0907757Z,3.86,16.00
2026-09-19T15:11:07.4036713Z,3.97,16.00
2026-09-19T15:11:09.7154288Z,3.90,16.00
2026-09-19T15:11:12.0124352Z,4.08,16.00
2026-09-19T15:11:14.3067172Z,4.21,16.00
2026-09-19T15:11:16.5989843Z,4.22,16.00
2026-09-19T15:11:18.9003718Z,4.18,16.00
2026-09-19T15:11:21.2053464Z,4.20,16.00
2026-09-19T15:11:23.5197277Z,4.24,16.00
2026-09-19T15:11:25.8338630Z,4.26,16.00
2026-09-19T15:11:28.1462588Z,4.25,16.00
2026-09-19T15:11:30.4544543Z,4.28,16.00
2026-09-19T15:11:32.7565172Z,4.26,16.00
2026-09-19T15:11:35.0666886Z,4.28,16.00
2026-09-19T15:11:37.3836350Z,4.24,16.00
2026-09-19T15:11:39.6886056Z,4.25,16.00
2026-09-19T15:11:41.9901565Z,3.52,16.00
2026-09-19T15:11:44.2913221Z,3.68,16.00
2026-09-19T15:11:46.6018028Z,3.84,16.00
2026-09-19T15:11:48.9141932Z,3.79,16.00
2026-09-19T15:11:51.2116335Z,3.91,16.00
2026-09-19T15:11:53.5099939Z,4.01,16.00
2026-09-19T15:11:55.8154652Z,4.08,16.00
2026-09-19T15:11:58.1219727Z,4.10,16.00
2026-09-19T15:12:00.4208879Z,4.08,16.00
2026-09-19T15:12:02.7251138Z,4.12,16.00
2026-09-19T15:12:05.0341479Z,4.16,16.00
2026-09-19T15:12:07.3402883Z,4.13,16.00
2026-09-19T15:12:09.6385417Z,4.12,16.00
2026-09-19T15:12:11.9274287Z,4.12,16.00
2026-09-19T15:12:14.2257207Z,4.12,16.00
2026-09-19T15:12:16.5323584Z,4.12,16.00
2026-09-19T15:12:18.8402057Z,4.12,16.00
2026-09-19T15:12:21.1497591Z,4.12,16.00
2026-09-19T15:12:23.4564740Z,4.12,16.00
2026-09-19T15:12:25.7470876Z,4.12,16.00
2026-09-19T15:12:28.0573241Z,4.13,16.00
2026-09-19T15:12:30.3707050Z,4.13,16.00
2026-09-19T15:12:32.6633426Z,4.13,16.00
2026-09-19T15:12:34.9665496Z,4.13,16.00
2026-09-19T15:12:37.2629648Z,4.13,16.00
2026-09-19T15:12:39.5563585Z,4.16,16.00
2026-09-19T15:12:41.8611075Z,3.46,16.00
2026-09-19T15:12:44.1667843Z,3.67,16.00
2026-09-19T15:12:46.4450599Z,3.79,16.00
2026-09-19T15:12:48.7493081Z,3.88,16.00
2026-09-19T15:12:51.0494633Z,3.84,16.00
2026-09-19T15:12:53.3572978Z,3.95,16.00
2026-09-19T15:12:55.6572581Z,4.09,16.00
2026-09-19T15:12:57.9572746Z,4.14,16.00
2026-09-19T15:13:00.2560933Z,4.17,16.00
2026-09-19T15:13:02.5567932Z,4.14,16.00
2026-09-19T15:13:04.8660903Z,4.18,16.00
2026-09-19T15:13:07.1759336Z,4.21,16.00
2026-09-19T15:13:09.4874687Z,4.23,16.00
2026-09-19T15:13:11.7991738Z,4.23,16.00
2026-09-19T15:13:14.1159226Z,4.23,16.00
2026-09-19T15:13:16.4240596Z,4.23,16.00
2026-09-19T15:13:18.7245295Z,4.22,16.00
2026-09-19T15:13:21.0133271Z,4.24,16.00
2026-09-19T15:13:23.3328577Z,4.25,16.00
2026-09-19T15:13:25.6428950Z,3.62,16.00
2026-09-19T15:13:27.9348688Z,3.64,16.00
2026-09-19T15:13:30.2386218Z,3.74,16.00
2026-09-19T15:13:32.5478024Z,3.86,16.00
2026-09-19T15:13:34.8480012Z,3.82,16.00
2026-09-19T15:13:37.1623766Z,3.94,16.00
2026-09-19T15:13:39.4454805Z,4.08,16.00
2026-09-19T15:13:41.7477851Z,4.13,16.00
2026-09-19T15:13:44.0520426Z,4.16,16.00
2026-09-19T15:13:46.3605677Z,4.13,16.00
2026-09-19T15:13:48.6582487Z,4.18,16.00
2026-09-19T15:13:50.9778470Z,4.20,16.00
2026-09-19T15:13:53.2899656Z,4.21,16.00
2026-09-19T15:13:55.6070377Z,4.19,16.00
2026-09-19T15:13:57.9208792Z,4.21,16.00
2026-09-19T15:14:00.2273943Z,4.22,16.00
2026-09-19T15:14:02.5394904Z,4.21,16.00
2026-09-19T15:14:04.8432432Z,4.21,16.00
2026-09-19T15:14:07.1520508Z,4.21,16.00
2026-09-19T15:14:09.4567026Z,4.21,16.00
2026-09-19T15:14:11.7607881Z,4.21,16.00
2026-09-19T15:14:14.0557431Z,4.22,16.00
2026-09-19T15:14:16.3439507Z,4.21,16.00
2026-09-19T15:14:18.6507966Z,4.21,16.00
2026-09-19T15:14:20.9521185Z,4.22,16.00
2026-09-19T15:14:23.2583249Z,4.21,16.00
2026-09-19T15:14:25.5705019Z,4.22,16.00
2026-09-19T15:14:27.8736575Z,4.22,16.00
2026-09-19T15:14:30.1728740Z,4.23,16.00
2026-09-19T15:14:32.4686203Z,4.25,16.00
2026-09-19T15:14:34.7662439Z,3.61,16.00
2026-09-19T15:14:37.0771120Z,3.64,16.00
2026-09-19T15:14:39.3839748Z,3.73,16.00
2026-09-19T15:14:41.6865036Z,3.85,16.00
2026-09-19T15:14:43.9905679Z,3.81,16.00
2026-09-19T15:14:46.3036995Z,3.93,16.00
2026-09-19T15:14:48.6052318Z,4.07,16.00
2026-09-19T15:14:50.9229807Z,4.21,16.00
2026-09-19T15:14:53.2296454Z,4.24,16.00
2026-09-19T15:14:55.5400226Z,4.26,16.00
2026-09-19T15:14:57.8435959Z,4.22,16.00
2026-09-19T15:15:00.1421520Z,4.27,16.00
2026-09-19T15:15:02.4571412Z,4.26,16.00
2026-09-19T15:15:04.7615225Z,4.26,16.00
2026-09-19T15:15:07.0780341Z,4.26,16.00
2026-09-19T15:15:09.3909937Z,4.28,16.00
2026-09-19T15:15:11.6960471Z,4.28,16.00
2026-09-19T15:15:14.0177337Z,4.28,16.00
2026-09-19T15:15:16.3248350Z,4.27,16.00
2026-09-19T15:15:18.6275331Z,4.28,16.00
2026-09-19T15:15:20.9296556Z,4.30,16.00
2026-09-19T15:15:23.2345106Z,4.30,16.00
2026-09-19T15:15:25.5351467Z,4.30,16.00
2026-09-19T15:15:27.8497632Z,4.30,16.00
2026-09-19T15:15:30.1599924Z,4.30,16.00
2026-09-19T15:15:32.4564716Z,4.30,16.00
2026-09-19T15:15:34.7517058Z,4.29,16.00
2026-09-19T15:15:37.0569397Z,4.29,16.00
2026-09-19T15:15:39.3627586Z,4.29,16.00
2026-09-19T15:15:41.6652119Z,4.30,16.00
2026-09-19T15:15:43.9825638Z,4.30,16.00
2026-09-19T15:15:46.2846974Z,4.30,16.00
2026-09-19T15:15:48.5874658Z,4.30,16.00
2026-09-19T15:15:50.9059711Z,4.30,16.00
2026-09-19T15:15:53.2087537Z,4.30,16.00
2026-09-19T15:15:55.5126373Z,4.31,16.00
2026-09-19T15:15:57.8169454Z,4.31,16.00
2026-09-19T15:16:00.1004803Z,3.76,16.00
